Link ID,From Node,To Node,LENGTH,ID,POSSPEED,ROADWIDTH,FC,DIR,PYNAME
455,283,962,0.313585,11323,40,8,7,0,YONG HE LU
456,285,5925,0.145493,14065,30,6,7,0,XIN CHANG LU
457,286,11442,0.007242,92992,50,8,6,0,JIN SHA JIANG LU
458,287,7432,0.005912,11816,30,4,7,0,None
459,287,1305,0.167793,11830,40,-1,6,0,None
460,288,5723,0.341558,13055,40,4,7,0,CHANG HUA LU
461,288,10508,0.209311,13052,40,8,7,0,AN YUAN LU
462,289,196,0.037816,74234,60,-1,4,0,None
463,290,4792,0.115585,68505,30,4,7,0,HENG DA LU
464,290,7762,0.127451,68504,50,17,6,0,SHANG NAN LU
465,290,7579,0.008544,68503,30,4,7,0,None
466,291,5825,0.220218,7435,30,6,7,0,DAN YANG LU
467,291,7483,0.15727,6133,40,8,7,0,JIANG PU LU
468,292,2723,0.10682,21302,70,19,1,0,HU MIN GAO JIA LU
469,293,392,0.106165,43999,40,3,7,0,ZHEN JIN LU
470,293,4012,0.004765,18611,40,8,6,0,None
471,294,1097,0.463224,16503,60,8,6,0,TIAN SHAN LU
472,294,11391,0.008733,16574,50,16,4,0,None
473,295,4842,0.008477,22131,60,4,6,0,GUANG ZHONG LU
474,295,2154,0.433745,45566,50,9,7,0,PING XING GUAN LU
475,296,4944,0.006165,6093,40,4,7,0,None
476,296,6712,0.21833,6065,40,8,7,0,PING LIANG LU
477,296,26,0.196567,6094,40,8,7,0,NEI JIANG LU
478,297,4773,0.278566,20755,60,16,6,0,XU JIA HUI LU
479,297,7663,0.020124,13585,40,8,7,0,None
480,298,2617,0.225506,38742,30,6,7,0,LOU SHAN GUAN LU
481,298,8634,0.388396,40912,60,8,6,0,TIAN SHAN LU
482,298,6207,0.008964,16840,30,6,7,0,None
483,299,3760,0.379313,14937,60,13,4,0,LONG WU LU
484,299,6935,0.014392,15061,40,8,7,0,None
485,300,10051,0.048679,12893,60,8,6,0,NAN JING DONG LU
486,301,10936,0.050344,66316,50,13,6,0,HUA MU LU
487,301,10760,0.012991,66245,50,12,6,0,None
488,302,7123,0.071213,14287,40,16,7,0,REN MIN LU
489,302,9174,0.137056,14276,30,6,7,0,SHENG ZE LU
490,303,1623,0.044344,93938,50,8,4,0,DA MING LU
491,303,8415,0.008491,93940,50,6,7,0,TANG GU LU
492,304,4217,0.115955,12109,50,4,7,0,LUO CHUAN ZHONG LU
493,305,10928,0.009627,19567,50,3,7,0,BEI JING DONG LU
494,305,10937,0.005889,92813,60,16,4,0,ZHONG SHAN DONG 1 LU
495,306,7989,0.082676,68764,40,8,7,0,YANG SI LU
496,307,97,0.009266,6627,50,8,6,0,None
497,307,6093,0.090542,43525,40,4,7,0,JUN GONG LU FU LU
498,309,9127,0.034504,8893,60,8,4,0,HAN DAN LU
499,310,4749,0.05168,20652,50,12,4,0,CHONG QING NAN LU
500,311,5194,0.006827,15256,40,8,7,0,None
501,311,1108,0.005913,17235,60,19,4,0,None
502,312,4528,0.316697,71689,50,17,6,0,ZHANG YANG LU
503,312,8899,0.016961,65556,50,8,7,0,None
504,313,4399,0.043288,72831,40,10,7,0,XIA NAN LU
505,314,2031,0.00412,43517,40,4,7,0,None
506,315,7969,0.315972,11250,40,8,7,0,DA HUA 2 LU
507,315,11181,0.283544,30416,40,8,7,0,XIN HU LU
508,316,1765,0.177286,76856,50,8,6,0,YUN SHAN LU
509,317,9987,0.067224,12341,30,6,7,0,XIN CHANG LU
510,317,9743,0.22918,12342,30,6,7,0,SHAN HAI GUAN LU
511,318,11042,0.029857,7798,50,12,4,0,ZHONG SHAN BEI 1 LU
512,318,1859,0.00425,7799,40,-1,6,0,None
513,320,11371,0.006037,11883,50,12,4,0,ZHONG SHAN BEI LU
514,322,10728,0.167016,66784,40,8,7,0,ZHAO YUAN LU
515,322,4267,0.15697,66930,40,8,7,0,NAN QUAN BEI LU
516,323,1596,0.296142,42402,40,4,7,0,DONG AN LU
517,323,8718,0.006509,17112,50,8,4,0,None
518,324,585,0.010583,74197,40,8,7,0,None
519,324,4175,0.440139,74198,50,9,5,0,GAO KE XI LU
520,325,3825,0.006051,5578,60,14,6,0,SONG HU LU
521,325,6030,0.013759,5577,40,8,7,0,None
522,326,7943,0.240116,9842,50,8,7,0,None
523,327,1114,0.15036,15253,30,4,7,0,None
524,327,3438,0.151346,15431,30,3,7,0,None
525,328,1259,0.35198,12350,70,8,4,0,None
526,328,4846,0.417335,12349,70,12,1,0,NAN BEI GAO JIA LU
527,329,3744,0.623032,12607,60,8,7,0,HENG FENG LU
528,329,3295,0.013854,12606,30,6,7,0,HENG TONG LU
529,330,8985,0.162442,6151,40,8,7,0,QI QI HA ER LU
530,330,7268,0.193963,8021,40,8,7,0,JI NING LU
531,332,9720,0.006703,7234,50,6,7,0,None
532,332,2678,0.162192,7239,50,8,7,0,HE NAN BEI LU
533,333,5089,0.320163,12361,50,12,4,0,CHONG QING NAN LU
534,333,5742,0.067086,19370,40,4,6,0,None
535,333,1689,0.378383,12362,70,8,4,0,None
536,334,5292,0.01057,13666,30,-1,7,0,None
537,334,6212,0.120963,13665,50,8,7,0,TIAN MU ZHONG LU
538,335,354,0.15736,9953,30,4,7,0,None
539,336,11099,0.380429,15048,40,8,7,0,BAI SE LU
540,336,9740,0.146814,15050,40,8,7,0,BAI SE LU
541,336,5878,0.176026,15049,30,6,7,0,BAI SE ZHI LU
542,337,8248,0.190201,9103,70,6,6,0,None
543,337,8363,0.497259,9102,70,16,1,0,ZHONG HUAN LU
544,339,6132,0.188112,74436,40,4,7,0,DONG YUAN LU
545,340,10122,0.007516,5892,60,8,6,0,None
546,340,2108,0.187927,7956,60,14,4,0,SI PING LU
547,341,11395,0.143932,43499,60,8,6,0,JUN GONG LU
548,342,973,0.008623,68476,60,4,7,0,None
549,342,3647,0.398593,74797,60,9,5,0,HU NAN LU
550,344,3682,0.05224,9897,40,8,7,0,RUI JIN 2 LU
551,345,4150,0.061751,7284,30,8,7,0,None
552,349,5699,0.075963,72853,30,8,7,0,HUA ZHONG LU
553,349,1940,0.231146,72855,30,6,7,0,None
554,350,459,0.034193,16825,50,8,4,0,YAN AN XI LU
555,351,8458,0.247009,20010,60,19,4,0,CAO XI LU
556,351,11341,0.015339,17146,40,-1,7,0,None
557,352,9297,0.089173,8149,40,8,7,0,YAN JI DONG LU
558,353,6832,0.36007,8630,70,8,4,0,None
559,353,11481,0.200134,6588,60,7,4,0,HUANG XING LU
560,355,7835,0.190442,89811,20,-1,10,0,SHANG NAN LU
561,355,5998,0.171021,89810,20,-1,10,0,BO CHENG LU
562,356,6697,0.201798,75450,60,8,6,0,JIN QIAO LU
563,357,1368,0.096398,9303,60,20,4,0,WEN SHUI LU
564,357,2836,0.00722,9301,40,8,7,0,None
565,358,9,0.063253,22059,40,8,5,0,None
566,358,438,0.03951,22058,40,-1,5,0,None
567,359,9088,0.100449,15825,30,6,7,0,PU HUI TANG LU
568,359,10277,0.142263,15808,40,8,7,0,WEN DING LU
569,360,9265,0.057691,8903,50,8,7,0,None
570,360,717,0.014307,8904,50,8,7,0,SI CHUAN BEI LU
571,361,8868,0.358647,90935,60,8,7,0,None
572,362,4963,0.131314,65949,40,8,7,0,TAO LIN LU
573,362,5189,0.556621,66181,60,13,5,0,YANG GAO ZHONG LU
574,363,8919,0.086827,13643,40,8,7,0,None
575,363,1863,0.149663,13644,30,4,7,0,None
576,364,9552,0.237599,19446,40,8,7,0,FU MIN LU
577,365,4240,0.565066,12164,70,12,1,0,NAN BEI GAO JIA LU
578,365,7177,0.422999,20627,70,12,1,0,None
579,366,10936,0.075332,66318,50,-1,6,0,None
580,366,301,0.050928,66315,50,12,6,0,JIN XIU LU
581,368,4888,0.165008,45750,50,16,4,0,DONG DA MING LU
582,369,5054,0.376344,91026,40,8,7,0,HUA XIA ZHONG LU FU LU
583,369,11319,0.03634,94287,40,-1,7,0,None
584,371,6952,0.227433,16558,50,8,4,0,ZHONG SHAN XI LU
585,372,1640,0.112064,22682,50,12,6,0,CHANG NING LU
586,373,9450,0.346217,71426,50,13,6,0,JIN KE LU
587,373,11283,0.009551,71425,50,8,6,0,None
588,374,5339,0.183919,90040,60,15,5,0,HUA XIA ZHONG LU
589,374,3078,0.277707,91061,40,8,7,0,HUA XIA ZHONG LU FU LU
590,375,684,0.185828,72683,30,4,7,0,None
591,376,10660,0.013751,75969,50,8,7,0,None
592,376,6357,0.604579,93618,60,12,6,0,GAO KE XI LU
593,377,9770,0.120958,13975,30,4,7,0,None
594,377,1445,0.222063,13977,50,8,7,0,DA PU LU
595,378,3876,0.018389,21830,20,8,7,0,None
596,378,9407,0.160588,21797,70,12,2,0,HU MIN LU
597,379,9377,0.148591,7417,30,3,7,0,None
598,379,5262,0.015166,7418,30,3,7,0,None
599,381,8313,0.091643,73630,30,4,7,0,None
600,381,5219,0.046724,73631,30,8,7,0,None
601,381,2195,0.111501,73629,30,6,7,0,None
602,382,4488,0.252886,18512,60,8,6,0,HENG SHAN LU
603,382,3883,0.241161,9582,40,8,7,0,WU XING LU
604,383,5220,0.019599,16802,50,8,4,0,None
605,383,6622,0.019009,16611,50,8,4,0,YAN AN XI LU
606,384,2864,0.135065,79286,40,8,7,0,PU HUA LU
607,384,928,0.233698,66414,60,8,6,0,PU JIAN LU
608,386,10519,0.094075,18036,50,12,4,0,YAN AN DONG LU
609,387,9512,0.012316,16863,50,8,6,0,LU DING LU
610,387,4317,0.272299,16496,60,8,6,0,TIAN SHAN LU
611,388,6642,0.160555,91579,40,8,7,0,CHANG QING LU
612,390,2937,0.919056,71836,30,4,7,0,NAN PAN JIA QIAO
613,390,9868,0.222244,71837,30,4,7,0,SAN BA HE LU
614,391,7184,0.024991,7490,30,3,7,0,LIANG ZHOU LU
615,392,1630,0.327999,44003,40,3,7,0,ZHEN JIN LU
616,393,4199,0.238712,7222,30,8,7,0,BAO YUAN LU
617,393,6831,0.101937,7221,30,8,7,0,BAO YUAN LU
618,395,7771,0.130081,68588,40,8,7,0,CHEN CHUN LU
619,396,10597,0.053217,66076,60,9,6,0,PU JIAN LU
620,398,4142,0.017193,6984,60,12,6,0,None
621,398,4367,0.039604,5970,60,12,6,0,ZHOU JIA ZUI LU
622,399,5678,0.084044,44903,30,4,7,0,None
623,400,2096,0.349093,6459,30,6,7,0,HUANG DU LU
624,400,409,0.101483,6943,50,4,7,0,DONG JIANG WAN LU
625,401,5946,0.174515,75961,30,4,7,0,None
626,402,8941,0.014366,94188,60,15,5,0,HUA XIA ZHONG LU
627,403,5747,0.081937,65806,60,16,4,0,SHI JI DA DAO
628,405,6008,0.012488,65612,50,-1,6,0,None
629,405,1009,0.1706,65613,50,13,6,0,JIN XIU LU
630,407,4733,0.163427,76821,30,6,7,0,None
631,407,3150,0.03992,76822,30,8,7,0,None
632,408,6681,0.063956,43756,50,8,7,0,BEI JING DONG LU
633,409,4200,0.013665,6945,40,4,7,0,None
634,409,5631,0.404903,6946,50,7,7,0,DONG JIANG WAN LU
635,412,5299,0.013322,68716,50,8,7,0,None
636,413,984,0.209078,9856,70,-1,1,0,None
637,413,233,0.08889,9369,60,8,1,0,None
638,414,6968,0.133112,9113,50,12,7,0,SHAN XI BEI LU
639,414,5263,0.36557,21235,40,10,7,0,WEI HAI LU
640,415,7195,0.055325,71185,70,12,4,0,LONG DONG DA DAO
641,415,9029,0.071911,70190,60,4,6,0,None
642,416,10097,0.009774,17422,40,4,6,0,None
643,417,7801,0.097219,13356,40,4,7,0,JIU JIAO CHANG LU
644,417,2234,0.003837,13336,40,4,7,0,None
645,418,11035,0.144616,22653,60,12,4,0,XIANG YIN LU
646,419,4166,0.148803,75431,30,6,7,0,CHUAN BEI GONG LU
647,419,10623,0.184083,75432,30,-1,7,0,None
648,420,3609,0.076094,21863,40,-1,5,0,None
649,420,9507,0.05633,21862,70,12,4,0,ZHEN NAN LU
650,421,3837,0.090326,74398,40,8,7,0,NAN QUAN BEI LU
651,422,5653,0.175092,7723,60,8,4,0,None
652,422,8789,0.056601,7724,60,16,4,0,WEN SHUI DONG LU
653,422,7231,0.020419,7722,50,5,4,0,None
654,423,1274,0.185761,16593,50,8,4,0,ZHONG SHAN XI LU
655,423,9391,0.327018,16595,20,3,7,0,None
656,424,6502,0.174191,15811,30,3,7,0,YU DE LU
657,425,5183,0.213068,74808,60,9,5,0,HU NAN LU
658,426,5955,0.159592,71803,60,8,6,0,JIN QIAO LU
659,427,8845,0.011083,68521,40,8,7,0,None
660,427,10646,0.464185,68522,60,9,5,0,HU NAN LU
661,428,9488,0.843101,91272,70,19,1,0,ZHONG HUAN LU GAO JIA
662,429,1466,0.24259,19443,50,12,4,0,YAN AN ZHONG LU
663,429,3013,0.016006,17889,50,8,7,0,None
664,430,118,0.11131,14382,60,12,6,0,HUAI HAI ZHONG LU
665,430,4655,0.129835,14383,40,8,7,0,MA DANG LU
666,431,4252,0.570383,20707,70,12,1,0,NAN BEI GAO JIA LU
667,431,4527,0.38635,12157,70,8,1,0,None
668,432,4641,0.007669,93255,50,4,7,0,DE ZHOU LU
669,432,4058,0.217299,93256,50,8,7,0,YAO LONG LU
670,432,8703,0.550095,68334,50,8,7,0,DE ZHOU LU
671,433,4706,0.015727,17128,60,12,4,0,None
672,433,3717,0.178865,15699,50,16,4,0,ZHONG SHAN NAN 2 LU
673,434,6369,0.096778,18773,40,8,6,0,None
674,435,8546,0.150341,44799,40,8,7,0,REN MIN LU
675,435,71,0.009079,21132,40,4,7,0,YONG AN LU
676,436,9545,0.02587,22034,40,-1,6,0,None
677,436,11107,0.303378,20441,50,8,4,0,ZHEN BEI LU
678,437,3227,0.330532,75438,60,15,5,0,HUA XIA ZHONG LU
679,438,9604,0.20801,19994,40,8,5,0,None
680,439,8793,0.270756,14069,30,6,7,0,HUA YANG LU
681,439,1899,0.073584,14068,60,8,6,0,CHANG NING LU
682,440,7097,0.143101,66529,40,8,7,0,NAN YANG JING LU
683,440,9441,0.152795,73706,30,6,7,0,None
684,441,8213,0.041871,15238,40,8,7,0,QIN ZHOU LU
685,442,4363,0.016023,17905,50,4,7,0,None
686,442,2555,0.248034,11810,50,12,4,0,YAN AN DONG LU
687,443,10020,0.417586,80308,40,8,7,0,HUA XIU LU
688,444,7770,0.281336,90925,40,4,5,0,None
689,444,230,0.04489,91183,60,15,5,0,HUA XIA XI LU
690,445,2005,0.176922,12546,60,19,6,0,WU NING LU
691,445,1151,0.017996,17845,50,8,2,0,None
692,446,8471,0.071468,11763,40,8,7,0,XI KANG LU
693,446,3199,0.081612,11764,30,3,7,0,None
694,447,8635,0.046663,74190,60,17,5,0,YANG GAO NAN LU
695,448,1300,0.258639,73687,30,8,7,0,E SHAN LU 91 LONG
696,448,9613,0.067153,73688,40,8,7,0,None
697,451,6267,0.166969,66991,40,8,6,0,DONG TAI LU
698,451,6414,0.008197,66990,40,12,7,0,None
699,452,3860,0.514163,11255,40,8,7,0,FU SHUI LU
700,452,11118,0.371954,11242,30,6,7,0,ZHEN JIN LU
701,453,1316,0.287683,7332,40,8,7,0,TONG XIN LU
702,453,7301,0.21244,7330,30,6,7,0,XI JIANG WAN LU
703,454,3098,0.267953,66957,40,8,7,0,MING SHANG LU
704,454,4735,0.044394,66956,50,12,6,0,LU JIA ZUI HUAN LU
705,455,2821,0.038426,9679,40,8,7,0,GAO AN LU
706,455,8981,0.176715,9680,40,12,7,0,ZHAO JIA BANG LU
707,456,2288,0.181899,14351,60,16,6,0,XI ZANG ZHONG LU
708,456,2399,0.014574,14350,50,12,7,0,None
709,457,5251,0.040018,13735,40,8,7,0,HU BIN LU
710,458,5517,0.181352,11889,40,8,7,0,ZHI YUAN LU
711,458,3550,0.219129,13669,40,10,7,0,QING YUN LU
712,459,1555,0.201993,16828,40,4,6,0,None
713,459,11085,0.203535,16974,50,12,4,0,YAN AN XI LU
714,460,10384,0.029784,8250,30,6,7,0,TONG ZHOU LU
715,460,9543,0.24835,7143,40,8,7,0,HU JIA MU QIAO LU
716,461,9379,0.021435,66923,60,12,6,0,None
717,461,38,0.405477,67033,60,16,4,0,SHI JI DA DAO
718,462,4443,0.01357,41637,40,8,7,0,HAI CHAO LU
719,462,7255,0.107065,46206,50,12,7,0,XIE TU DONG LU
720,463,8978,0.29998,18784,70,8,4,0,None
721,463,2070,0.329325,19444,50,12,4,0,YAN AN DONG LU
722,464,6389,0.374785,71121,40,8,7,0,YIN LIU LU
723,465,5513,0.008417,8284,40,8,7,0,None
724,465,5174,0.359651,8155,50,8,6,0,KONG JIANG LU
725,466,4113,0.223807,75433,40,8,7,0,None
726,466,5335,0.302277,76071,30,6,7,0,LI BING LU
727,467,10296,0.157926,19600,30,2,7,0,NAN QU JIE
728,468,1422,0.014279,71180,60,8,6,0,None
729,468,1239,0.040338,70198,70,12,4,0,LONG DONG DA DAO
730,469,5578,0.862602,21663,70,12,1,0,NAN PU DA QIAO
731,470,8208,0.536378,76826,40,8,7,0,BI SHENG LU
732,471,4461,0.425153,6760,50,8,7,0,SONG HUA JIANG LU
733,472,124,0.346768,9372,70,8,6,0,None
734,472,1500,0.265827,13739,60,17,6,0,TIAN MU ZHONG LU
735,473,570,0.031087,20892,60,-1,7,0,None
736,473,3245,0.215502,21817,40,8,7,0,DONG LI NAN 6 LU
737,474,1813,0.019079,9134,70,4,6,0,None
738,474,2455,0.018885,9133,70,8,4,0,None
739,475,5772,0.01244,71458,40,8,7,0,None
740,476,2352,0.269081,15004,40,8,7,0,TIAN DONG LU
741,476,894,0.272407,15003,40,8,7,0,CAO DONG ZHI LU
742,477,6403,0.124697,93651,50,12,7,0,HE NAN NAN LU
743,478,10995,0.010174,13649,40,8,7,0,None
744,480,5978,0.467687,18739,70,16,1,0,ZHONG HUAN LU
745,480,5171,0.42561,93973,70,4,6,0,None
746,481,9504,0.011144,88990,50,-1,6,0,None
747,481,1672,0.232248,54596,50,8,6,0,GU DAI LU
748,482,8178,0.148796,65639,60,12,5,0,YANG GAO NAN LU
749,483,3396,0.207662,64884,50,8,7,0,ZHANG HENG LU
750,483,11214,0.008757,71316,50,-1,7,0,None
751,484,7098,0.138598,65963,60,8,6,0,PU DONG NAN LU
752,485,9913,0.629561,16519,40,8,7,0,XIN YU DONG LU
753,485,387,0.310399,16473,50,4,6,0,WEI NING LU
754,486,4344,0.183282,9521,40,8,7,0,YU QING LU
755,486,4488,0.258682,9520,40,8,7,0,GUANG YUAN LU
756,487,409,0.003833,6944,50,7,7,0,None
757,487,3623,0.101128,6953,50,4,7,0,DONG JIANG WAN LU
758,488,7266,0.505185,11303,40,4,7,0,YANG CHENG LU
759,488,8222,0.004763,11309,30,6,7,0,None
760,489,1377,0.091345,20390,50,10,7,0,HE NAN NAN LU
761,489,911,0.129933,19728,30,6,7,0,SHANG WEN LU
762,490,7953,0.127267,30957,50,12,7,0,GUO DING LU
763,490,6295,0.473829,8959,30,4,7,0,ZHENG TONG LU
764,491,4579,0.007078,5776,40,8,7,0,None
765,491,11406,0.482155,4682,40,8,7,0,MIN XING LU
766,493,7650,0.423109,15209,70,8,2,0,None
767,493,10567,0.007731,15208,70,12,2,0,HU MIN LU
768,494,6407,0.147931,6070,50,12,7,0,YANG SHU PU LU
769,494,8647,0.218279,7385,30,8,7,0,QIN HUANG DAO LU
770,495,4528,0.017106,71692,50,8,6,0,None
771,495,8899,0.316899,65555,50,17,6,0,ZHANG YANG LU
772,496,591,0.205895,5161,60,12,6,0,QU YANG LU
773,497,369,0.14642,91334,40,8,7,0,HUA XIA ZHONG LU FU LU
774,497,6140,0.035227,91330,30,2,7,0,None
775,498,6345,0.186655,17623,60,13,6,0,WAN HANG DU LU
776,498,7559,0.00451,17676,50,8,7,0,None
777,499,10041,0.133255,58466,30,6,7,0,None
778,499,1510,0.377934,15296,40,8,7,0,GU MEI LU
779,500,4449,0.165464,16995,50,8,7,0,GU BEI LU
780,500,7228,0.008021,22261,50,-1,7,0,None
781,501,9074,0.009809,17805,40,8,7,0,None
782,501,10978,0.190593,17804,40,8,7,0,CHANG AN LU
783,502,8593,0.154441,6970,40,8,7,0,GAO YANG LU
784,502,9138,0.226981,8252,40,8,7,0,YUE ZHOU LU
785,502,8181,0.174811,6967,40,8,7,0,HAI MEN LU
786,503,5162,0.187586,5106,50,12,4,0,ZHONG SHAN BEI 2 LU
787,503,3285,0.013313,5105,60,12,6,0,None
788,505,6753,0.303902,42897,30,4,7,0,None
789,505,6789,0.515167,20126,20,8,10,0,None
790,506,2638,0.228259,65915,40,8,7,0,None
791,507,5719,0.106217,13419,30,4,7,0,ZHOU JIN LU
792,508,1131,0.406144,90893,70,8,5,0,None
793,508,7311,0.271143,91246,70,3,5,0,None
794,509,8462,0.362557,20850,50,12,4,0,HONG MEI LU
795,510,1901,1.127039,73746,30,6,7,0,None
796,511,4638,0.004967,79493,40,8,7,0,None
797,511,8198,0.145717,79494,40,4,7,0,YING CHUN LU
798,512,6975,0.840812,18686,70,16,1,0,ZHONG HUAN LU
799,513,9448,0.066647,68483,60,9,5,0,HU NAN LU
800,513,5969,0.248235,69050,40,8,7,0,LIAN AN DONG LU
801,514,1018,0.101235,78159,40,8,7,0,NAN QUAN LU
802,514,6675,0.015634,78183,30,8,7,0,BEI ZHANG JIA BANG LU
803,515,9545,0.18014,22033,40,8,6,0,None
804,515,3025,0.011357,43995,40,8,7,0,GU LANG LU
805,516,8155,0.007938,5201,60,16,4,0,None
806,516,491,0.49519,7921,50,8,7,0,BAO TOU LU
807,517,3354,0.100086,43467,60,8,6,0,JUN GONG LU
808,517,4791,0.008402,43469,40,8,7,0,JIA MU SI LU
809,518,11394,0.24713,7272,30,8,7,0,TIAN HONG LU
810,518,5755,0.088166,7271,40,8,7,0,TIAN BAO LU
811,519,10241,0.049687,9435,50,4,7,0,HUANG PI BEI LU
812,519,9977,0.011755,9434,50,6,7,0,None
813,520,4744,0.150284,7633,60,12,6,0,DA LIAN LU
814,520,6606,0.08335,7634,30,4,7,0,None
815,522,5282,0.514116,15435,40,8,7,0,HUA SHI LU
816,523,7802,0.236769,43520,40,4,7,0,JUN GONG LU FU LU
817,523,2038,0.236106,26099,40,8,7,0,MIN ZHI LU
818,524,360,0.008028,8695,50,8,7,0,None
819,524,4446,0.134742,7215,30,8,7,0,XING JIA QIAO NAN LU
820,524,9431,0.056898,7069,50,8,7,0,SI CHUAN BEI LU
821,525,10556,0.102397,12716,60,12,7,0,HENG FENG LU
822,525,6700,0.09408,12714,40,8,7,0,HAN ZHONG LU
823,526,8577,0.009338,43907,40,8,7,0,GUAN SHAN LU
824,526,10403,0.49566,4984,50,8,7,0,GUO DING LU
825,527,4809,0.342537,71347,50,8,5,0,GAO KE ZHONG LU
826,527,1298,0.009979,71337,40,8,7,0,None
827,528,10273,0.104125,5173,60,11,6,0,NING GUO LU
828,529,1221,0.264086,73712,30,8,7,0,None
829,530,3779,0.008348,5807,60,4,6,0,None
830,530,7293,0.606751,8327,50,8,6,0,SHUI DIAN LU
831,531,8780,0.007882,17489,60,8,6,0,None
832,531,11318,0.125261,17468,50,8,7,0,HUANG PI NAN LU
833,532,550,0.195458,75656,40,8,7,0,BI BO LU
834,534,3618,0.437255,5822,40,8,7,0,XIN TONG XIN LU
835,534,6494,0.602218,8617,30,6,7,0,TONG XIN LU
836,535,4593,0.762784,78066,70,12,1,0,NEI HUAN GAO JIA LU
837,535,8077,0.305947,75582,70,8,6,0,None
838,536,5926,0.16766,17635,50,8,7,0,BAO SHAN LU
839,536,831,0.010738,17634,50,8,7,0,None
840,537,1320,0.008875,54606,40,8,7,0,None
841,537,239,0.436864,55915,50,8,6,0,WU ZHONG LU
842,538,1000,0.16755,43621,40,4,6,0,None
843,539,2169,0.239168,66760,60,16,6,0,SHI JI DA DAO
844,540,10838,0.194552,11088,70,12,6,0,ZHEN NAN LU
845,541,5440,0.192976,13759,30,8,7,0,KAI PING LU
846,541,9227,0.264581,93896,40,6,7,0,LONG HUA DONG LU
847,542,5182,0.35235,8886,50,5,4,0,YI XIAN LU
848,543,6748,0.185703,66629,40,8,7,0,LING SHAN LU
849,544,5775,0.160016,12123,30,6,7,0,TAN JIA QIAO LU
850,545,10873,0.008766,20789,40,8,7,0,MENG ZI LU
851,545,3804,0.293909,22086,50,8,7,0,XIE TU LU
852,546,10669,0.253383,91243,60,8,7,0,LONG YANG LU FU LU
853,547,1929,0.118551,13809,40,10,7,0,ZHONG HUA XIN LU
854,547,10642,0.091294,13824,30,4,7,0,GONG XING LU
855,548,8549,0.250741,92874,40,4,7,0,None
856,549,8274,0.226661,19045,50,8,4,0,ZHEN BEI LU
857,550,1968,0.277061,71480,40,8,7,0,BI BO LU
858,550,7169,0.826273,75657,40,8,7,0,SONG TAO LU
859,551,2839,0.006135,15155,40,4,7,0,None
860,552,7946,0.011575,20749,30,-1,7,0,None
861,553,10387,0.003185,7686,60,12,6,0,YANG SHU PU LU
862,554,4985,0.016568,65580,40,8,7,0,None
863,554,7498,0.288523,65577,60,16,5,0,YANG GAO NAN LU
864,555,6233,0.008149,17690,50,8,7,0,None
865,555,1572,0.135426,17742,50,8,6,0,JIANG NING LU
866,556,10873,0.294516,20788,50,8,7,0,XIE TU LU
867,556,3804,0.008753,22083,40,8,7,0,JU MEN LU
868,557,10337,0.144882,13401,30,4,7,0,WAI MA TOU LU
869,557,8611,0.048139,9315,40,8,7,0,ZHONG HUA LU
870,558,832,0.069901,92372,30,-1,7,0,None
871,559,7535,0.190831,76230,70,12,5,0,LONG YANG LU
872,560,4940,0.064483,12592,40,8,7,0,YANG LIU QING LU
873,560,10334,0.316112,19482,30,3,7,0,None
874,561,7520,0.016679,17910,50,8,4,0,None
875,561,11249,0.070523,12023,50,12,4,0,YAN AN ZHONG LU
876,562,3626,0.118571,93860,50,8,7,0,XIN KAI HE LU
877,562,10219,0.016414,93862,40,8,7,0,REN MIN LU
878,563,628,0.017187,21593,40,-1,6,0,None
879,563,6982,0.206195,18628,40,8,6,0,None
880,564,710,0.122908,12418,50,12,4,0,YAN AN DONG LU
881,565,9896,0.139739,16821,40,8,7,0,None
882,565,5920,0.158902,16603,40,8,7,0,XIN HUA LU
883,566,7828,0.017276,18070,60,12,4,0,None
884,566,1477,0.039843,18068,50,5,4,0,ZHONG SHAN BEI LU
885,567,1730,0.21606,23242,40,8,7,0,HONG MEI LU
886,567,8631,0.281797,54372,40,8,7,0,HUAN ZHEN NAN LU
887,568,7721,0.634006,65837,60,13,5,0,YANG GAO ZHONG LU
888,568,9965,0.34495,76192,70,4,5,0,None
889,568,3497,0.261329,65831,70,4,5,0,None
890,570,9275,0.016707,20890,50,-1,7,0,None
891,570,5443,0.210319,20891,50,16,6,0,LAO HU MIN LU
892,571,2392,0.009437,18548,60,20,4,0,None
893,571,5010,0.007236,18549,40,3,4,0,None
894,572,7080,0.147306,9739,50,8,4,0,ZHONG SHAN NAN 2 LU
895,572,6100,0.011346,9738,40,6,7,0,None
896,573,6146,0.006863,21013,40,8,7,0,None
897,573,8100,0.295213,20243,50,8,7,0,GU BEI LU
898,574,4320,0.339948,5942,60,12,6,0,HAI NING LU
899,574,3752,0.013438,6961,40,8,7,0,None
900,575,8356,0.051352,13529,30,6,7,0,PU YU XI LU
901,575,3214,0.16596,13544,60,12,6,0,LU JIA BANG LU
902,576,324,0.287254,74199,40,8,7,0,YAN QIAO LU
903,578,7394,0.104599,13242,40,8,7,0,JIANG XI ZHONG LU
904,579,2942,0.008626,20437,40,4,7,0,None
905,580,3196,0.198733,7044,60,12,6,0,ZHOU JIA ZUI LU
906,580,1773,0.01239,6355,40,10,7,0,None
907,581,3211,0.889748,74935,70,19,1,0,LUO SHAN LU
908,582,9395,0.276391,76721,30,6,7,0,None
909,583,6706,0.346235,76994,60,8,6,0,ZHANG JIANG LU
