Link ID,From Node,To Node,LENGTH,KIND,WIDTH,DIRECTION,ONEWAY,PATHPY
3864,2433,9190,0.015414,604,55,2,F,None
3865,2434,7240,0.125653,2,55,2,F,shou du ji chang gao su gong lu
3866,2434,7419,0.139395,2,55,3,T,shou du ji chang gao su gong lu
3867,2435,9545,0.162436,301,55,3,T,xue yuan lu
3868,2436,8867,0.118156,602,55,3,T,lao ying fang lu
3869,2436,4479,0.010989,604,55,0,None,None
3870,2437,2834,1.240241,102,130,2,F,si huan
3871,2437,3783,0.263078,105,30,2,F,si huan
3872,2438,5074,0.680795,601,55,1,None,None
3873,2438,8319,0.291038,601,55,1,None,wai guan xie jie
3874,2439,10531,0.295671,601,55,1,None,si chuan ying hu tong
3875,2440,9228,0.21509,602,55,2,F,chao yang men nan xiao jie
3876,2441,4468,0.135839,601,30,2,F,None
3877,2442,6979,0.01838,304,55,2,F,None
3878,2442,4109,0.06629,301,55,2,F,dong si huan zhong lu fu lu
3879,2443,3665,0.096354,402,55,3,T,zhu shi kou dong da jie
3880,2444,8232,0.01371,601,55,1,None,None
3881,2445,5625,0.150727,601,30,1,None,bai cai wan si xiang
3882,2445,4539,0.194778,301,55,3,T,guang an men nan bin he lu
3883,2446,1347,0.313543,301,55,2,F,feng tai bei lu
3884,2447,1762,0.380116,601,55,1,None,you yong chang bei lu
3885,2447,10430,0.15084,602,55,3,T,dong da jie
3886,2448,9571,0.007546,604,55,1,None,None
3887,2449,10116,0.228665,302,130,3,T,jian guo men wai da jie
3888,2449,5798,0.01466,604,55,2,F,None
3889,2450,882,0.253588,102,55,2,F,zi zhu yuan lu
3890,2451,1291,0.310104,301,55,2,F,guang qu men nan bin he lu
3891,2452,3659,0.254114,602,55,3,T,an yuan lu
3892,2452,9428,0.419529,601,130,1,None,hui xin dong jie
3893,2452,8519,0.009327,604,130,1,None,None
3894,2453,3634,0.154442,301,55,3,T,lan dian chang bei lu
3895,2453,2036,0.070856,301,30,3,T,lan dian chang nan lu
3896,2454,3537,0.743849,102,130,3,T,er huan
3897,2455,7296,0.256223,601,30,3,T,None
3898,2456,3845,0.115899,601,30,3,T,guang qu men nei da jie
3899,2458,1261,0.109256,602,55,3,T,wan shou lu
3900,2458,3181,0.020275,604,30,1,None,None
3901,2459,5848,0.611351,102,130,2,F,si huan
3902,2459,10319,0.047391,105,30,3,T,si huan
3903,2460,8185,0.134463,601,55,1,None,san li tun lu
3904,2460,5473,0.25855,602,55,2,F,dong zhi men wai da jie
3905,2461,7762,0.336677,601,30,3,T,luo ma shi da jie
3906,2461,9717,0.339987,402,130,2,F,xuan wu men wai da jie
3907,2462,5940,0.191615,301,55,1,None,tian ning si qiao
3908,2463,3965,0.172089,601,55,1,None,guang ming qiao
3909,2464,5369,0.011454,404,55,2,F,None
3910,2464,8692,0.01427,404,55,3,T,None
3911,2464,1157,0.2325,402,55,3,T,che gong zhuang da jie
3912,2465,7186,0.079765,105,30,2,F,si huan
3913,2465,10583,0.420879,102,130,3,T,si huan
3914,2466,2328,0.17153,301,55,3,T,bei si huan zhong lu fu lu
3915,2467,2631,0.126012,301,55,3,T,nan si huan xi lu fu lu
3916,2468,3874,0.009074,604,55,3,T,None
3917,2469,9305,0.326909,602,55,3,T,tai yang gong nan jie
3918,2469,218,0.008371,604,55,1,None,None
3919,2470,2139,0.029938,601,30,3,T,bei tu cheng dong lu
3920,2470,5684,0.345375,601,30,3,T,bei tu cheng dong lu
3921,2471,3130,0.008217,604,30,0,None,None
3922,2471,10174,0.158515,602,55,2,F,jin bao jie
3923,2472,3076,0.008899,602,55,2,F,wang jing xi lu
3924,2472,7861,0.07765,301,55,3,T,bei si huan dong lu fu lu
3925,2474,10043,0.116037,301,30,2,F,an hua qiao
3926,2474,5222,0.175751,301,30,2,F,an hua qiao
3927,2475,344,0.288884,602,55,2,F,chao yang gong yuan lu
3928,2475,2019,0.009493,604,55,0,None,None
3929,2475,6814,0.353858,601,55,1,None,bi hu ju nan lu
3930,2476,7453,0.018309,604,55,3,T,None
3931,2477,401,0.009795,604,55,2,F,None
3932,2477,6874,0.234672,602,55,2,F,long tan lu
3933,2477,1979,0.009923,604,55,3,T,None
3934,2477,8177,0.317666,602,55,3,T,long tan lu
3935,2479,2401,0.043683,304,130,3,T,None
3936,2479,8866,0.790418,402,55,2,F,che gong zhuang xi lu
3937,2479,8927,0.087828,301,130,3,T,xi san huan bei lu fu lu
3938,2480,1732,0.036838,102,130,3,T,san huan
3939,2481,5762,0.01077,604,30,0,None,None
3940,2481,2619,0.469413,602,55,2,F,ling long lu
3941,2482,9329,0.074145,105,30,2,F,si huan
3942,2482,1414,0.31093,301,30,2,F,dong si huan nan lu fu lu
3943,2483,4979,0.116603,602,130,3,T,zhi chun lu
3944,2483,10677,0.181393,602,55,2,F,zhong guan cun dong lu
3945,2484,7236,0.228988,402,55,2,F,guang qu men nei da jie
3946,2486,5200,0.122415,301,55,3,T,nan si huan dong lu fu lu
3947,2487,987,0.023428,604,30,1,None,None
3948,2487,8199,0.127595,601,55,2,F,san li he lu
3949,2488,4145,0.166264,601,55,1,None,None
3950,2489,8079,0.035619,301,55,2,F,an ding men dong da jie
3951,2490,4034,0.164436,602,30,3,T,an hua lu
3952,2491,5392,0.013905,404,55,3,T,None
3953,2491,257,0.144153,402,55,3,T,xing shi kou lu
3954,2491,755,0.083792,602,55,2,F,None
3955,2492,1675,0.105485,105,30,2,F,san huan
3956,2492,9876,0.123934,301,55,3,T,bei san huan dong lu fu lu
3957,2494,4469,0.510445,601,55,1,None,None
3958,2494,10247,0.266636,601,55,1,None,cao qiao dong lu
3959,2495,3764,0.236014,601,55,0,None,ma xiang hu tong
3960,2495,1055,0.151739,601,55,0,None,wu gen lin hu tong
3961,2496,5738,0.323959,102,55,2,F,lian shi dong lu
3962,2496,5077,0.646975,103,30,2,F,si huan
3963,2497,5780,0.059674,602,130,3,T,ling long lu
3964,2498,2889,0.149152,601,55,2,F,None
3965,2498,9719,0.051352,601,55,2,F,None
3966,2499,4345,0.203929,601,55,0,None,None
3967,2500,9795,0.143655,301,55,3,T,shuang long lu
3968,2502,797,0.284814,601,55,0,None,sheng hua si lu
3969,2502,5958,0.499778,601,55,1,None,wan liu hua fu bei jie
3970,2504,8682,0.475818,601,30,1,None,None
3971,2505,3019,0.182134,601,30,2,F,None
3972,2506,1376,0.059011,102,130,3,T,lian hua chi xi lu
3973,2507,410,0.092091,301,55,3,T,dong san huan bei lu
3974,2508,6977,0.458287,402,55,3,T,xiao yun lu
3975,2509,2782,0.315196,301,55,3,T,de sheng men wai da jie
3976,2510,5576,0.011372,304,55,3,T,None
3977,2510,5274,0.023983,602,55,3,T,cai he fang lu
3978,2511,7238,0.298487,402,55,3,T,zi zhu yuan lu
3979,2512,4792,0.72703,602,55,3,T,yu yuan tan nan lu
3980,2512,3108,0.140663,301,55,2,F,xi si huan zhong lu fu lu
3981,2514,4850,0.015677,402,55,3,T,guang an men nei da jie
3982,2515,1726,0.093911,301,55,3,T,lian hua chi xi lu
3983,2516,8571,0.047509,601,30,3,T,None
3984,2516,9151,0.358671,601,55,2,F,qian men dong lu
3985,2517,2163,0.595543,402,55,3,T,da yang fang lu
3986,2517,8957,0.177547,601,55,1,None,None
3987,2518,10651,0.031991,301,55,3,T,dong si huan zhong lu fu lu
3988,2518,10333,0.145486,105,30,3,T,si huan
3989,2519,1754,0.186666,602,55,2,F,tai yang gong bei jie
3990,2519,263,0.490719,601,55,1,None,tai yang gong lu
3991,2520,4051,0.03336,105,30,2,F,si huan
3992,2521,10667,0.259313,601,55,1,None,jiao zi hu tong
3993,2522,5923,0.13977,105,30,3,T,san huan
3994,2522,3877,0.08607,102,130,2,F,san huan
3995,2523,6130,0.239974,602,55,3,T,lv ying da jie
3996,2524,7953,0.040075,301,55,2,F,bei si huan dong lu fu lu
3997,2525,1386,0.086227,301,55,2,F,dong san huan zhong lu fu lu
3998,2525,3887,0.629508,602,55,3,T,guang hua lu
3999,2526,7533,0.010443,602,55,2,F,he ping li dong jie
4000,2527,278,0.186185,601,55,2,F,can zheng hu tong
4001,2528,1172,0.696694,102,55,2,F,er huan
4002,2529,10618,0.014438,602,55,3,T,None
4003,2530,9,0.128321,301,55,3,T,nan si huan xi lu fu lu
4004,2530,2631,0.058523,304,30,1,None,None
4005,2531,9992,0.097774,602,55,3,T,he ping li bei jie
4006,2531,8035,0.216303,602,55,2,F,he ping li dong jie
4007,2531,774,0.008807,604,55,2,F,None
4008,2532,5051,0.301168,102,130,2,F,er huan
4009,2533,7646,0.033166,301,55,3,T,nan san huan zhong lu fu lu
4010,2534,756,0.217579,602,55,2,F,an yuan lu
4011,2535,2731,0.939215,2,55,3,T,jing gang ao gao su gong lu
4012,2535,9502,0.32257,601,30,2,F,None
4013,2536,1018,0.060159,304,55,2,F,None
4014,2536,3990,0.052513,301,55,2,F,lian hua chi dong lu
4015,2537,4234,0.004957,301,55,3,T,nan si huan xi lu fu lu
4016,2537,2820,0.159523,301,130,2,F,nan si huan xi lu fu lu
4017,2538,6370,0.007542,604,30,1,None,None
4018,2538,8215,0.141848,602,55,3,T,cang jia dao
4019,2539,10252,0.003456,600,30,3,T,guang qu men qiao
4020,2540,7980,0.342476,103,30,2,F,feng ti nan lu
4021,2540,2606,0.14599,103,55,3,T,feng ti nan lu
4022,2541,5345,0.015556,601,55,1,None,chang wa zhong lu
4023,2541,9946,0.295663,602,55,2,F,chang chun qiao lu
4024,2542,8629,0.003225,300,30,3,T,guang ming qiao
4025,2543,6210,0.138919,601,30,3,T,xi da wang lu
4026,2544,8890,0.024256,602,55,2,F,xing fu da jie
4027,2544,7637,0.222285,601,30,1,None,xing fu xiang
4028,2545,8352,0.159358,601,55,2,F,zi zhu yuan lu
4029,2546,8465,0.031831,301,55,2,F,wan quan he qiao
4030,2546,3548,0.110811,105,30,3,T,si huan
4031,2547,8772,0.246676,601,30,2,F,lan dian chang nan lu
4032,2548,9440,0.093354,601,55,3,T,xi zhi men wai nan lu
4033,2549,2944,0.087061,301,55,2,F,bei san huan xi lu fu lu
4034,2549,7231,0.116645,301,30,3,T,None
4035,2550,5653,0.008772,304,55,2,F,None
4036,2550,4727,0.086136,602,55,2,F,guang hua zhong jie
4037,2551,1494,0.11295,301,130,2,F,dong san huan zhong lu fu lu
4038,2552,7070,0.048623,304,55,3,T,None
4039,2552,3862,0.020129,301,55,3,T,xi san huan nan lu fu lu
4040,2553,3829,0.291409,601,55,0,None,zhong shi li nan jie
4041,2554,6472,0.008557,604,30,1,None,None
4042,2554,7682,0.153538,602,30,3,T,huai bai shu jie
4043,2556,9554,0.013043,604,55,0,None,None
4044,2556,9772,0.552609,602,55,3,T,su zhou jie
4045,2557,3499,0.053309,301,55,3,T,feng tai bei lu
4046,2557,2446,0.074162,304,30,0,None,None
4047,2558,9830,0.240723,601,55,0,None,nan ying fang hu tong
4048,2558,5263,0.180327,601,55,0,None,nan ying fang hu tong
4049,2559,1041,0.019257,602,55,2,F,xue yuan nan lu
4050,2559,1637,0.008792,604,30,1,None,None
4051,2560,3304,0.152713,602,55,3,T,min zu yuan xi lu
4052,2560,4878,0.122607,602,55,2,F,min zu yuan xi lu
4053,2560,6391,0.014435,604,55,1,None,None
4054,2561,1966,0.095024,302,130,3,T,fu xing lu
4055,2561,5007,0.104749,302,130,2,F,fu xing lu
4056,2562,6839,0.024426,602,55,2,F,ma jia pu lu
4057,2563,3455,0.125669,301,55,3,T,xuan wu men xi da jie
4058,2564,331,0.082586,102,55,3,T,lian hua chi dong lu
4059,2565,6345,0.209208,601,30,3,T,yang fang hu tong
4060,2565,5085,0.265582,601,30,2,F,yang fang hu tong
4061,2566,7044,0.013346,604,30,0,None,None
4062,2566,207,0.050572,602,55,2,F,wan feng lu
4063,2567,1606,0.126253,601,30,1,None,nan jian zi xiang
4064,2568,9672,0.345175,601,55,0,None,de sheng men xi bin he lu
4065,2568,2250,0.040742,402,55,3,T,xin jie kou wai da jie
4066,2569,6763,0.055871,105,30,2,F,san huan
4067,2570,1778,0.036455,601,55,2,F,yong ding men wai da jie
4068,2571,5152,0.377096,302,55,2,F,fu xing lu
4069,2571,10605,0.032534,601,30,3,T,None
4070,2572,9436,0.082817,602,55,2,F,bai qiang da dao
4071,2572,6405,0.082032,602,55,3,T,bai qiang da dao
4072,2573,5376,0.009065,300,55,3,T,None
4073,2574,872,0.061721,300,55,2,F,None
4074,2574,3497,0.084099,300,55,3,T,None
4075,2575,9845,0.475411,601,55,1,None,bai zi wan lu
4076,2576,10402,0.675176,102,55,3,T,tong hui he bei lu gao su gong lu
4077,2577,2887,0.071438,601,30,2,F,he ping li bei jie
4078,2578,3824,0.2893,601,55,3,T,lan dian chang nan lu
4079,2578,1310,0.621272,604,55,1,None,None
4080,2579,10443,0.07262,105,30,2,F,san huan
4081,2580,6255,0.078873,301,55,2,F,bei si huan zhong lu fu lu
4082,2581,4975,0.119455,3,55,2,F,jing tong kuai su gong lu
4083,2583,4517,0.299073,301,55,2,F,xi si huan zhong lu fu lu
4084,2584,2043,0.552627,601,55,0,None,qing nian gou lu
4085,2584,3740,0.008818,604,55,1,None,None
4086,2584,5422,0.303987,601,30,3,T,he ping li xi jie
4087,2585,5155,0.106433,301,55,3,T,None
4088,2587,7185,0.013682,604,30,0,None,None
4089,2587,38,0.100291,602,130,3,T,jin tong dong lu
4090,2588,8827,0.279343,301,30,3,T,en ji dong jie
4091,2588,3459,0.033022,601,55,1,None,en ji dong jie
4092,2589,6354,0.06826,105,30,2,F,er huan
4093,2589,5751,0.638738,301,30,2,F,guang qu men bei bin he lu
4094,2590,9036,0.01556,604,55,2,F,None
4095,2590,4726,0.275607,602,55,3,T,chang chun qiao lu
4096,2590,287,0.196184,602,55,2,F,chang chun qiao lu
4097,2591,4438,0.176333,602,55,2,F,ao ti zhong lu
4098,2592,8378,0.264068,601,55,1,None,None
4099,2592,7714,1.042859,601,55,0,None,None
4100,2593,7680,0.072457,105,30,2,F,de sheng men wai da jie
4101,2593,5578,0.170004,102,55,3,T,de sheng men wai da jie
4102,2594,9021,0.257037,602,55,2,F,zhao deng yu lu
4103,2595,41,0.081472,601,55,1,None,da mu cang hu tong
4104,2595,10267,0.112921,601,55,1,None,hua yuan jie
4105,2596,2144,0.268144,301,55,3,T,si hui qiao
4106,2597,10713,0.169895,202,55,2,F,nan yuan lu
4107,2597,661,0.026157,201,30,2,F,None
4108,2598,7996,0.52263,601,55,1,None,None
4109,2599,1536,0.193561,601,30,2,F,an hui qiao
4110,2599,8425,0.216168,301,55,3,T,bei si huan zhong lu fu lu
4111,2600,8561,0.179279,601,55,0,None,ma dian lu
4112,2601,8285,0.189899,601,55,1,None,None
4113,2601,3663,0.075679,601,55,1,None,None
4114,2602,1480,0.007441,804,30,3,T,None
4115,2602,4041,0.007336,804,30,2,F,None
4116,2603,6316,0.344805,601,30,3,T,bei tu cheng xi lu
4117,2604,3987,0.106131,105,30,3,T,san huan
4118,2604,9292,0.336508,102,130,2,F,san huan
4119,2605,4525,0.053309,304,30,0,None,None
4120,2605,4158,0.373548,301,55,3,T,nan san huan xi lu fu lu
4121,2606,859,1.419333,102,130,3,T,si huan
4122,2607,3489,0.023172,301,55,2,F,you an men xi bin he lu
4123,2607,5105,0.086084,105,55,2,F,er huan
4124,2608,1298,0.038917,301,55,2,F,xi si huan bei lu fu lu
4125,2608,2748,0.09393,601,30,3,T,zi zhu yuan lu
4126,2609,5167,0.036456,600,30,3,T,None
4127,2610,9831,0.186901,601,30,3,T,xuan wu men xi da jie
4128,2611,7683,0.043249,304,55,3,T,None
4129,2611,9647,0.082139,301,55,3,T,bei san huan dong lu fu lu
4130,2612,10195,0.260311,102,130,3,T,er huan
4131,2613,7707,0.336948,601,55,0,None,bei zhan dong ma lu
4132,2614,7537,0.013344,601,55,1,None,None
4133,2615,4664,0.068067,301,130,2,F,dong san huan bei lu
4134,2615,8747,0.049956,601,30,3,T,mai zi dian xi jie
4135,2616,2289,0.81606,601,55,3,T,qian qing chang hu tong
4136,2617,10426,0.497371,301,55,2,F,shi ba li dian qiao
4137,2618,1962,0.132791,601,55,0,None,jing hua nan jie
4138,2618,38,0.01368,604,55,0,None,None
4139,2618,3679,0.016659,602,55,2,F,jin tong dong lu
4140,2619,7915,0.045767,602,55,2,F,ling long lu
4141,2620,10643,0.237152,301,130,3,T,lan dian chang bei lu
4142,2621,8536,0.640771,602,55,3,T,zhi chun lu
4143,2622,8896,0.252906,602,55,2,F,wan quan zhuang lu
4144,2623,5791,0.017964,604,55,1,None,None
4145,2624,304,0.207477,3,55,2,F,jing kai gao su gong lu
4146,2624,3625,0.37612,2,55,2,F,jing kai gao su gong lu
4147,2625,8829,0.014451,301,55,2,F,dong si huan nan lu fu lu
4148,2626,1282,0.148506,601,30,3,T,guang qu men wai da jie
4149,2626,10276,0.032701,401,30,3,T,None
4150,2627,9570,0.129168,102,130,3,T,si huan
4151,2627,8429,0.046925,105,30,2,F,si huan
4152,2627,541,0.85382,105,55,2,F,si huan
4153,2628,9822,0.011719,601,55,0,None,None
4154,2629,1907,0.384963,601,55,3,T,mu xi yuan qiao
4155,2629,2147,0.014537,601,30,2,F,None
4156,2630,4113,0.040972,301,55,2,F,dong si huan zhong lu fu lu
4157,2630,4565,0.061094,105,30,3,T,si huan
4158,2631,8443,0.174384,301,55,3,T,nan si huan xi lu fu lu
4159,2632,6440,0.384258,602,55,3,T,xi an men da jie
4160,2632,10376,0.910755,601,55,1,None,fu you jie
4161,2632,8467,0.012478,604,55,0,None,None
4162,2633,161,0.379012,601,55,1,None,dong fang dong lu
4163,2633,2158,0.312924,601,55,1,None,an jia lou lu
4164,2634,1233,0.01466,604,55,3,T,None
4165,2634,2125,0.009146,604,55,3,T,None
4166,2634,4765,0.010764,602,55,2,F,None
4167,2635,7187,0.010992,601,30,3,T,bei jing xi zhan nan lu
4168,2636,8096,0.268875,102,55,3,T,wan quan he kuai su lu
4169,2636,5881,0.426448,103,55,2,F,si huan
4170,2637,6394,0.074367,602,130,2,F,tai ping qiao da jie
4171,2637,1407,0.781043,601,30,1,None,zhuan ta hu tong
4172,2638,5355,0.191677,602,130,2,F,bei jing zhan jie
4173,2638,4212,0.014369,304,130,2,F,None
4174,2639,10723,0.181596,301,55,2,F,guang an men bei jie
4175,2640,7018,0.034956,105,30,2,F,xi zhi men bei da jie
4176,2640,3277,0.228079,301,55,3,T,xi zhi men bei da jie
4177,2641,6994,0.018881,602,55,3,T,dan ling jie
4178,2641,7775,0.021922,402,130,2,F,zhong guan cun da jie
4179,2642,3697,0.336681,105,30,3,T,si huan
4180,2642,850,0.574081,102,130,2,F,si huan
4181,2643,6925,0.112611,602,55,3,T,san li he lu
4182,2644,5165,0.015809,301,55,3,T,si hui qiao
4183,2645,9570,0.071482,105,30,2,F,si huan
4184,2645,8429,0.243811,301,55,2,F,bei si huan xi lu fu lu
4185,2646,1861,0.060714,302,130,2,F,fu xing men qiao
4186,2647,6231,0.290911,301,55,1,None,guang an men nan jie
4187,2648,1435,0.099664,602,55,2,F,dong dan san tiao
4188,2648,212,0.014523,601,30,0,None,dong dan san tiao
4189,2648,6670,0.170698,601,130,1,None,dong dan bei da jie
4190,2649,7813,0.074386,103,30,3,T,san huan
4191,2650,5394,0.020792,404,55,1,None,None
4192,2650,116,0.084596,402,130,2,F,zhong guan cun nan da jie
4193,2651,9580,0.395525,601,55,0,None,None
4194,2652,9706,0.067953,304,55,1,None,None
4195,2652,8483,0.054931,301,55,2,F,si fang qiao
4196,2653,8898,0.222291,301,55,3,T,guang an men bei bin he lu
4197,2654,1424,0.418014,601,55,0,None,da jiao ting bei jie
4198,2654,3819,0.027716,601,30,3,T,da jiao ting bei jie
4199,2655,2600,0.208675,601,55,1,None,ma dian dong lu
4200,2656,9461,0.00684,304,130,2,F,None
4201,2657,6980,0.084031,601,55,3,T,None
4202,2657,9732,0.58734,601,55,1,None,None
4203,2658,6950,0.221667,601,30,2,F,liang ma qiao lu
4204,2659,6370,0.081646,602,55,2,F,cang jia dao
4205,2659,8100,0.008465,404,55,2,F,None
4206,2660,2661,0.193048,301,30,2,F,None
4207,2661,10789,0.405915,301,55,2,F,None
4208,2662,8407,0.058197,802,30,3,T,None
4209,2663,270,0.168087,402,130,2,F,zhong guan cun nan da jie
4210,2663,7815,0.171409,301,55,2,F,bei san huan xi lu fu lu
4211,2664,1449,0.675276,601,30,1,None,wu dao ying hu tong
4212,2664,7644,0.075788,602,30,2,F,yong he gong da jie
4213,2665,5563,0.106767,402,55,3,T,guang qu men qiao
4214,2666,1409,0.088633,301,55,3,T,yao jia yuan lu
4215,2666,8950,0.0153,402,55,3,T,yao jia yuan lu
4216,2667,2042,0.220525,602,55,2,F,de sheng men nei da jie
4217,2667,9333,0.009213,604,30,1,None,None
4218,2668,6111,0.278728,602,55,2,F,de sheng men nei da jie
4219,2669,4779,0.372505,602,55,2,F,jin gou he lu
4220,2669,8502,0.011704,304,55,2,F,None
4221,2669,5166,0.057396,304,55,3,T,None
4222,2669,10211,0.239389,301,55,3,T,xi si huan zhong lu fu lu
4223,2670,1921,0.095555,602,55,2,F,hu fang lu
4224,2671,4806,0.097282,301,55,2,F,an ding men dong da jie
4225,2671,5255,0.037626,304,30,3,T,None
4226,2672,4408,0.037347,105,30,3,T,san huan
4227,2672,8024,0.919143,102,55,3,T,san huan
4228,2673,9204,0.055111,602,55,2,F,wan shou si lu
4229,2674,4474,0.352655,601,30,1,None,bai shu hu tong
4230,2675,2303,0.057495,601,55,3,T,None
4231,2676,10584,0.014965,604,55,0,None,None
4232,2676,10540,0.089944,601,30,2,F,xi da wang lu
4233,2677,10458,0.301983,601,55,1,None,an kang hu tong
4234,2677,250,0.156839,601,55,0,None,None
4235,2678,5920,0.379603,601,30,2,F,nan mo fang lu
4236,2678,6864,0.030879,601,30,3,T,None
4237,2679,802,0.293196,301,130,2,F,dong si huan zhong lu fu lu
4238,2679,5828,0.063998,105,30,2,F,si huan
4239,2680,9292,0.094205,105,30,3,T,san huan
4240,2680,10741,0.087388,301,55,3,T,bei san huan dong lu fu lu
4241,2681,7261,0.110367,601,55,0,None,None
4242,2681,7223,0.355609,601,55,1,None,chong wen men xi xiao jie
4243,2682,6738,0.207127,601,55,0,None,lang jia yuan xi lu
4244,2682,548,0.120746,601,55,1,None,jing hui jie
4245,2683,9792,0.103968,601,55,2,F,fu xing men bei shun cheng jie
4246,2683,8820,0.031655,602,55,3,T,guang ning bo jie
4247,2684,10168,0.075417,802,30,3,T,None
4248,2685,4785,0.188354,301,30,2,F,mu xi yuan qiao
4249,2686,5778,0.008772,604,55,0,None,None
4250,2686,5531,0.129521,602,55,3,T,song yu bei lu
4251,2687,5061,0.341394,601,55,1,None,zao jun miao dong lu
4252,2688,5473,0.13324,601,55,1,None,san li tun bei xiao jie
4253,2688,8677,0.163681,601,55,2,F,san li tun xi wu jie
4254,2689,3129,0.019861,404,30,0,None,None
4255,2689,7357,0.132736,402,55,3,T,chong wen men dong da jie
4256,2690,772,0.108514,601,55,0,None,luo jia hu tong
4257,2690,2781,0.228803,601,30,1,None,bei yin hu tong
4258,2691,1763,0.26132,301,55,3,T,bei san huan zhong lu
4259,2691,822,0.079561,301,130,3,T,an zhen qiao
4260,2692,2065,0.077646,602,55,3,T,zi fang lu
4261,2692,1698,0.013546,604,30,0,None,None
4262,2693,4611,0.006847,601,30,2,F,None
4263,2694,7394,0.009333,304,55,2,F,None
4264,2694,484,0.006847,602,55,2,F,chao wai bei jie
4265,2695,5422,0.086452,602,55,2,F,he ping li bei jie
4266,2696,8521,0.058514,105,55,2,F,san huan
4267,2696,10029,0.133797,202,55,2,F,jing mi lu
4268,2697,3547,0.030314,404,130,2,F,None
4269,2697,8396,0.027783,404,55,3,T,None
4270,2698,6433,0.030578,300,55,2,F,None
4271,2698,593,0.13347,301,55,3,T,xue yuan lu
